date,die_number,production_number,specific_weight,discard_thickness,stretch_reatio,press_start,press_finish,press_type,billet_size,billet_length,billet_lot_no,plan_billet_input,actual_billet_input,actual_ram_speed,actual_die_temp,ok_works,1st_billet_work_length,2nd_billet_work_length,work_qty_from_1st_billet,work_qty_from_2nd_billet,total_ng_works,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,billet_No01_work_length,billet_No02_work_length,billet_No03_work_length,billet_No04_work_length,billet_No05_work_length,billet_No06_work_length,billet_No07_work_length,billet_No08_work_length,billet_No09_work_length,billet_No10_work_length,billet_No11_work_length,billet_No12_work_length,billet_No13_work_length,billet_No14_work_length,billet_No15_work_length,billet_No16_work_length,billet_No17_work_length,billet_No18_work_length,billet_No19_work_length,billet_No20_work_length
âüèoì˙,å^î‘,ïiî‘,íPèd,ÉfÉBÉXÉJÅ[Éhå˙,ÉXÉgÉåÉbÉ`,äJén,èIóπ,âüèoéÌï ,ÉrÉåÉbÉgÉTÉCÉY,ÉrÉåÉbÉgí∑Ç≥,ÉrÉåÉbÉgêªë¢î‘çÜ,åvâÊÉrÉåÉbÉgêî,é¿ê—ÉrÉåÉbÉgêî,ÉâÉÄë¨Åié¿ë™Åj,ã‡å^â∑ìxÅié¿ë™Åj,ó«ïiêî,1stÉrÉåÉbÉgâüèoí∑Ç≥,2ndÉrÉåÉbÉgâüèoí∑Ç≥,1stÉrÉåÉbÉgêªïiêî,2ndÉrÉåÉbÉgêªïiêî,ëçïsó«êî,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,351,ÉrÉåÉbÉg01ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg02ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg03ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg04ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg05ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg06ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg07ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg08ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg09ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg10ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg11ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg12ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg13ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg14ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg15ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg16ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg17ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg18ñ{ñ⁄êªïií∑Ç≥,ÉrÉåÉbÉg19ñ{ñ⁄êªïií∑,ÉrÉåÉbÉg20ñ{ñ⁄êªïií∑
2022-03-26,XLA16BN-V02B,XLA16-3-1B,3.68,35,0.6,09:40:00,09:55:00,ÅZ,9,1200,14X1-E9H6094A,1,1,5.1,450,,25.39999961853,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.39999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,DXT155M-V02D,DXT155-38-1,2.43,25,0.6,08:10:00,08:50:00,ÅZ,9,1200,14X1-E9H6094A,1,1,4.1,440,,47.700000762939,0,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,XLA16B2-V02B,XLA16-1B-S,4.85,35,0.6,09:20:00,09:35:00,ÅZ,9,1200,14XQ-E9H6094A,1,1,6.8,442,,26.700000762939,25.39999961853,13,12,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.700000762939,25.39999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,CQ50T-V01B,C2Q50-04-J0781-K,4.8,35,0.3,12:50:00,15:15:00,Åú,9,1200,"09X7-E9H6078A, 43X7-E9H6094A, 44X7-E9H6094A",21,21,4.1,430,,26.700000762939,26.89999961853,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.700000762939,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853,26.89999961853
2022-03-28,PS32-V01D,S500A61T32X08X30,2.06,25,0.6,08:15:00,08:30:00,Åú,9,600,61X2-E9H6120A,3,2,2.3,450,,27.799999237061,29,7,7,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.799999237061,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,SY50MP-V01D,SY50M-20-E-1,6.73,35,0.6,10:11:00,11:15:00,Åú,9,1200,"16X7-E9H6094A, 30X5-E9H6094A",12,12,7.1,455,,38.200000762939,38.299999237061,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.200000762939,38.299999237061,38.299999237061,38.299999237061,38.299999237061,38.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,APT3-V01B,APTE00-98000404-D,0.465,25,0.6,09:20:00,10:05:00,Åú,9,600,"64X1-E9J6033A, 142-7-E9J6033A",8,8,3.3,440,,34.200000762939,34.200000762939,8,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34.200000762939,34.200000762939,34.200000762939,34.200000762939,30.5,30.5,30.5,30.5,34.200000762939,34.200000762939,34.200000762939,34.200000762939,30.5,30.5,30.5,30.5,34.200000762939,34.200000762939,34.200000762939,34.200000762939
2022-03-29,CQ20K-V01D,C2Q020K31-49998A,0.882,25,0.6,09:00:00,09:19:00,Åú,9,600,61X1-E9H6120A,1,1,2,445,,34.200000762939,34.200000762939,14,14,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.200000762939,34.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,PS20A-V01D,S502A61T20X05X27,0.774,25,0.6,08:45:00,08:58:00,Åú,9,600,61X1-E9H6120A,1,1,2,453,,42.400001525879,42.400001525879,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.400001525879,42.400001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,PS32-V01D,S500A61T32X08X30,2.06,25,0.6,08:15:00,08:40:00,Åú,9,600,61X3-E9H6120A,3,3,2.3,451,,29.200000762939,29.700000762939,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.200000762939,29.700000762939,29.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,12:50:00,15:46:00,Åú,9,1200,"39X7-E9H6094A, 37X7-E9H6094A, 19X7-E9H6094A, 15X7-E9H6094A, 30X2-E9H6094A",30,30,5,445,,34,34.799999237061,13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,34.799999237061,34.799999237061,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,0,0,0,0,0
2022-03-30,SY30MP-V02D,SY30M-20-E-1,4.22,25,0.6,08:10:00,08:30:00,ÅZ,9,1200,40X1-E9H6094A,1,1,2,438,,26.5,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,MXW16B-V01D,P3801001-M,3.31,25,0.6,08:36:00,08:58:00,ÅZ,9,1200,40X1-E9H6094A,1,1,5,452,,36.599998474121,0,17,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,SY30MP-V03D,SY30M-20-E-1,4.22,25,0.6,09:00:00,09:27:00,ÅZ,9,1200,40X1-E9H6094A,1,1,2,440,,29.60000038147,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,MGPM12B2-V01D,"MGP12A-AC891-30K ",2.55,25,0.6,09:31:00,09:50:00,ÅZ,9,1200,40X1-E9H6094A,1,1,4,446,,48.299999237061,0,14,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,VJ10M-V01D,VJ100-16-7,0.66,25,0.6,10:20:00,11:35:00,Åú,9,600,"80X7-E9J6093A, 64X1-E9J6093A, 29X7-E9G6335A",15,15,3.5,460,,46.400001525879,46.400001525879,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.400001525879,46.400001525879,46.5,46.5,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879,46.900001525879
2022-04-01,SY30M-V01B,SY3000-20-1,3.22,50,0.6,13:40:00,14:10:00,Åú,9,1200,41X3-E9H6094A,3,3,4,427,,37.5,39.099998474121,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,39.099998474121,39.099998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,MYB16H-V01D,MYB16LAA7163-20K,2.98,35,0.6,12:55:00,13:30:00,Åú,9,1200,"40X3-E9H6094A, 14X1-E9H6094A",4,4,5.8,432,,41.599998474121,42.900001525879,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.599998474121,42.900001525879,43,42.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,DXT192M1-V01D,DXT192-11-3,1.85,25,0.6,10:25:00,11:20:00,Åú,9,600,"32X1-E9G6335A, 31X7-E9G6335A, 37X2-E9G6335A",10,10,3.9,445,,33.599998474121,33.400001525879,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.599998474121,33.400001525879,33.700000762939,33.700000762939,33.700000762939,33.700000762939,33.700000762939,33.700000762939,33.700000762939,33.700000762939,0,0,0,0,0,0,0,0,0,0
2022-04-01,MHY16B-V01D,P3319201-M,1.73,35,0.6,08:20:00,09:56:00,Åú,9,600,"35X7-E9G6335A, 37X7-E9G6335A, 32X6-E9G6335",20,20,3.6,440,,34,35.5,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35.5,35.799999237061,35.799999237061,35.799999237061,35.799999237061,35.799999237061,35.900001525879,35.900001525879,35.799999237061,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.900001525879,35.700000762939
2022-04-01,VV10M1-V01B,DXT156-10-11,3.33,25,0.6,15:20:00,15:53:00,Åú,9,1200,22X2-E9H6094A,6,2,4.7,430,,37.599998474121,38.900001525879,16,16,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.599998474121,38.900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,VV15M1-V01D,DXT201-13-13,3.54,25,0.6,14:15:00,14:55:00,Åú,9,1200,"41X4-E9H6094A,22X1-E9H6094A",5,5,4.2,423,,35.099998474121,36.099998474121,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.099998474121,36.099998474121,36.200000762939,36.400001525879,36.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,PS25-V01D,S500A61T25X06X30,1.253,25,0.6,09:26:00,09:49:00,Åú,9,1200,47X2-E9H6170A,2,1,2.5,436,,49,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,CG50H3-V01D,C1G50L-AT035-30K,5.944,25,0.6,09:00:00,09:15:00,Åú,9,1200,47X1-E9H6170A,1,1,5,443,,21,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,CG40H3-V01D,C1G40L-AT034-30K,3.859,25,0.6,08:35:00,08:55:00,Åú,9,1200,47X1-E9H6170A,1,1,4,440,,31.700000762939,0,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,CG32H3-V01D,C1G32L-AT033-30K,2.572,42,0.6,08:10:00,08:30:00,Åú,9,1200,47X1-E9H6170A,1,1,4,433,,45.900001525879,0,13,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,XLA25BN-V01D,XLA25-3-1B,5.87,35,0.6,12:40:00,13:39:00,Åú,9,1200,"22X4-E9H6094A, 158X7-E9H6078A, 04X7-E9H6078A, 01X6-E9H6078A",10,24,8.2,441,,42.599998474121,43.5,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.599998474121,43.5,43.700000762939,43.599998474121,43.599998474121,43.700000762939,43.599998474121,43.700000762939,43.700000762939,43.599998474121,43.700000762939,43.599998474121,0,0,0,0,0,0,0,0
2022-04-04,CG63H3-V01D,C1G63L-AT036-30K,9.86,25,0.6,08:40:00,09:05:00,ÅZ,9,1200,47X1-E9H6170A,1,1,6,445,,12,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,PS25-V01D,S500A61T25X06X30,1.253,25,0.6,09:00:00,10:00:00,Åú,9,1200,47X2-E9H6170A,2,2,2.5,445,,26,26,6,6,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,22,22,26,26,25.799999237061,25.799999237061,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,CUJ20A-V02D,CUJ20A-AD254-20K,2.22,25,1.2,08:15:00,08:38:00,ÅZ,9,600,36X1-E9G6335A,1,1,3.1,447,,26.89999961853,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,PS32-V01D,S500A61T32X08X30,2.06,25,0.6,11:25:00,11:45:00,Åú,9,600,"76X1-E9H6120A,152X1-E9H6144A",2,2,2.3,452,,25.60000038147,31.60000038147,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.60000038147,31.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,PS16-V01D,S500A61T16X05X30,0.507,25,0.6,10:00:00,10:35:00,Åú,9,600,76X4-E9H6120A,4,4,2.3,450,,28,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,26,26,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0
2022-04-04,PS20-V01D,S500A61T20X05X30,0.856,25,0.6,11:05:00,11:25:00,Åú,9,600,76X2-E9H6120A,2,2,2,473,,36,36,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,36,40.200000762939,40.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,SY30MP-V03D,SY30M-20-E-1,4.22,25,0.6,09:00:00,09:25:00,ÅZ,9,1200,46X1-E9H6107A,1,1,2,445,,29.60000038147,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,CQ20K-V01D,C2Q020K31-49998A,0.882,25,0.6,08:20:00,08:55:00,Åú,9,600,83XX2-E9H6120A,2,2,2,433,,33,33,13,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,37.200000762939,37.200000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,CG63H3-V01D,C1G63L-AT036-30K,9.86,25,0.6,08:10:00,08:25:00,ÅZ,9,1200,45X2-E9H6170A,2,2,6,435,,25.89999961853,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.89999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,XLA40B2-V01B,XLA40-1B-S,12.34,50,0.6,13:00:00,15:10:00,Åú,9,1200,"49X7-E9H617A,47X7-E9H6107A,53X7-E9H6107A,46X3-E9H6107A",24,24,6,435,,39,41.5,12,13,55,0,0,0,0,0,0,51,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41.5,41.5,41.599998474121,41.599998474121,41.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,MXS16TB-V01D,P3800402-M-2,1.46,50,0.6,09:28:00,10:55:00,Åú,9,600,"36X7-E1B5198A,29X7-E1B5198A,09X6-E1B5198A",20,20,3.5,442,,41.5,41,18,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41.5,41,41.200000762939,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.299999237061,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.400001525879,41.099998474121
2022-04-05,MXS08TB-V01D,P3800202-M-1,0.7,35,0.6,12:50:00,14:00:00,Åú,9,600,"09X1-E1B5198A,92X7-E1B5198A,10X3-E15198A",11,11,2.3,427,,44.599998474121,44,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.599998474121,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2022-04-05,VJ10M-V01D,VJ100-16-7,0.66,25,0.6,14:40:00,15:40:00,Åú,9,600,"36X3-E9G6335A,30X7-E9G6335A",10,10,3.5,450,,44.099998474121,46.299999237061,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.099998474121,46.299999237061,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939,46.700000762939
2022-04-06,CG20R3-V01D,C3G20K02-AG001,1.344,25,0.6,08:00:00,08:35:00,Åú,9,600,83X2-E9H6120A,2,2,2,440,,45.400001525879,49.799999237061,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.400001525879,49.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,MYB20H1-V01D,MYB20LAA7164-20K,4.44,35,0.6,12:45:00,14:00:00,Åú,9,1200,"114X4-E9H5895A, 116X7-E9H5895A, 46X2-E9H6107A",13,13,6.2,442,,27.799999237061,28.700000762939,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.799999237061,28.700000762939,28.89999961853,28.89999961853,29,28.89999961853,29,28.89999961853,29,28.89999961853,28.89999961853,29,29,0,0,0,0,0,0,0
2022-04-06,XLA25B2-V01B,XLA25-1B-S,7.28,35,0.6,08:40:00,11:40:00,Åú,9,1200,"54X7-E9H6107A, 94X7-E9H5895A, 90X7-E9H5895A, 93X7-E9H5895A, 91X7-E9H5895A, 114X3-E9H5895A",38,38,5,440,,34.700000762939,34.900001525879,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.700000762939,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.900001525879,34.799999237061,34.799999237061,34.799999237061,34.799999237061,34.799999237061,34.799999237061,34.799999237061,34.799999237061,34.900001525879,34.900001525879,34.900001525879,34.900001525879,0
2022-04-06,MHY16B-V01D,P3319201-M,1.73,35,0.6,14:20:00,15:25:00,Åú,9,600,"148X7-E9J6075A,149X3-E9J6075A",10,10,3.6,445,,35.900001525879,35.700000762939,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.900001525879,35.700000762939,35.900001525879,30.60000038147,35.900001525879,36,36,35.900001525879,36,35.799999237061,0,0,0,0,0,0,0,0,0,0
2022-04-07,APT2-V01B,APTE00-98000724-D,1.221,25,0.6,09:00:00,10:10:00,Åú,9,600,"149X4-E9J6075A,28X7-E9G6335A,107X3-E9J6033A",14,14,4,437,,22.799999237061,22.799999237061,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.799999237061,22.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061,25.799999237061
2022-04-07,MGPM16B2-V01D,MGP16A-AC892-30K,3.26,25,0.6,08:30:00,09:00:00,ÅZ,9,1200,46X1-E9H6107A,1,1,4,439,,38.799999237061,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,MXW16B-V01D,P3801001-M,3.31,25,0.6,08:05:00,08:25:00,ÅZ,9,1200,1X1-E9H6078A,1,1,5,451,,35.599998474121,0,17,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,MXS06TB-V01D,P3800102-M-1,0.44,25,0.6,10:00:00,11:30:00,Åú,9,600,"34X7-E1B5198A,10X3-E1B5198A",10,10,1.8,430,,36.400001525879,36.400001525879,15,15,10,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.400001525879,36.400001525879,35.299999237061,35.299999237061,36.299999237061,36.299999237061,35.5,35.5,36.299999237061,36.299999237061,36.299999237061,36.299999237061,36.299999237061,36.299999237061,36.299999237061,36.299999237061,35.299999237061,35.299999237061,35.299999237061,35.299999237061
2022-04-07,MXW20B-V01D,P3801101-M,6.42,25,0.6,13:05:00,14:30:00,ÅZ,9,1200,"96X7-E9H5895A,103X3-E9H5895A",10,10,6,445,,38.599998474121,39.599998474121,15,16,79,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.599998474121,39.599998474121,39.799999237061,39.799999237061,39.799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,SY30MP-V02D,SY30M-20-E-1,4.22,25,0.6,15:05:00,15:40:00,Åù,9,1200,103X1-E9H5895A,1,1,2,462,,27.299999237061,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,VJ30M1-V02D,VJ3000-20-1,1.79,25,0.6,08:45:00,09:00:00,ÅZ,9,600,107X1-E9J6033A,1,1,1,445,,33.700000762939,0,16,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.700000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,DXT192M1-V01D,DXT192-11-3,1.85,25,0.6,09:05:00,09:30:00,Åú,9,600,107X1-E9J6033A,15,1,3.9,445,,29.60000038147,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.60000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,CUJ20A-V02D,CUJ20A-AD254-20K,2.22,25,1.2,08:15:00,08:40:00,ÅZ,9,600,107X1-E9J6033A,1,1,3.1,450,,26.5,0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,MXS25TB-V01D,P3800602-M-2,4.22,35,0.6,13:45:00,15:50:00,Åú,9,1200,"34X7-E1A5700A,36X7-E1A5700A,13X7-E1A5700A",21,21,5,433,,27.700000762939,32.5,12,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.700000762939,32.5,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147,30.60000038147
2022-04-08,VV10M1-V01B,DXT156-10-11,3.33,25,0.6,12:50:00,13:45:00,Åú,9,1200,"103X2-E9H5895A,14X4-E9H6094A",6,6,4.7,440,,35.299999237061,41.200000762939,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.299999237061,41.200000762939,39,39.200000762939,39,39.099998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
